gene_callers_id	source	accession	function	e_value
824	KOfam	K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	1e-104
782	KOfam	K09945	uncharacterized protein	1.2e-56
876	KOfam	K04656	hydrogenase maturation protein HypF	7.7e-287
741	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	7.3e-43
877	KOfam	K04652	hydrogenase nickel incorporation protein HypB	1.3e-130
790	KOfam	K03303	lactate permease	1.2e-178
868	KOfam	K02035	peptide/nickel transport system substrate-binding protein	9.6e-93
875	KOfam	K04653	hydrogenase expression/formation protein HypC	1.5e-31
882	KOfam	K04653	hydrogenase expression/formation protein HypC	7.9e-18
891	KOfam	K03855	ferredoxin like protein	1.2e-34
878	KOfam	K04651	hydrogenase nickel incorporation protein HypA/HybF	2.3e-40
795	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	8.9e-123
794	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	2.8e-164
833	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	2.8e-185
779	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	9.1e-67
893	KOfam	K03522	electron transfer flavoprotein alpha subunit	3.9e-120
899	KOfam	K02588	nitrogenase iron protein NifH	9e-145
898	KOfam	K15790	nitrogen fixation protein NifQ	1.1e-79
826	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	1.7e-163
828	KOfam	K01486	adenine deaminase [EC:3.5.4.2]	1.7e-103
745	KOfam	K15034	ribosome-associated protein	1.1e-59
770	KOfam	K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	1.3e-65
739	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	1.1e-249
855	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	2.3e-56
853	KOfam	K00206	phosphonoacetaldehyde dehydrogenase [EC:1.2.1.-]	1.3e-212
748	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1.9e-66
856	KOfam	K03651	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	8e-64
797	KOfam	K08738	cytochrome c	9.6e-29
787	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	1.6e-276
829	KOfam	K13641	IclR family transcriptional regulator, acetate operon repressor	4.1e-87
902	KOfam	K07486	transposase	2.6e-74
817	KOfam	K07486	transposase	7.3e-40
816	KOfam	K07486	transposase	3e-25
843	KOfam	K07486	transposase	3e-25
773	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	4.8e-120
734	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	1.7e-181
858	KOfam	K11959	urea transport system substrate-binding protein	5.7e-109
802	KOfam	K02919	large subunit ribosomal protein L36	8.4e-14
815	KOfam	K07491	REP-associated tyrosine transposase	1e-19
778	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	7.9e-82
883	KOfam	K03620	Ni/Fe-hydrogenase 1 B-type cytochrome subunit	8.7e-87
825	KOfam	K01816	hydroxypyruvate isomerase [EC:5.3.1.22]	7e-113
846	KOfam	K18013	3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]	1.4e-90
826	KOfam	K01608	tartronate-semialdehyde synthase [EC:4.1.1.47]	0
881	KOfam	K03618	hydrogenase-1 operon protein HyaF	8.8e-86
858	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	1.7e-58
903	KOfam	K07497	putative transposase	7.6e-60
892	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	4e-167
791	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	4.5e-229
803	KOfam	K07045	uncharacterized protein	6.9e-57
771	KOfam	K03592	PmbA protein	4.8e-180
796	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	9.6e-210
738	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	8.3e-55
859	KOfam	K11960	urea transport system permease protein	1.9e-82
7305	KOfam	K03414	chemotaxis protein CheZ	5.8e-35
7292	KOfam	K01835	phosphoglucomutase [EC:5.4.2.2]	6.7e-106
7282	KOfam	K16568	exopolysaccharide production protein ExoZ	5.1e-42
7314	KOfam	K01599	uroporphyrinogen decarboxylase [EC:4.1.1.37]	5.1e-125
7275	KOfam	K01406	serralysin [EC:3.4.24.40]	9.6e-50
7230	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	3e-137
7189	KOfam	K02913	large subunit ribosomal protein L33	1.4e-21
7268	KOfam	K16557	succinoglycan biosynthesis protein ExoA [EC:2.4.-.-]	4e-121
7213	KOfam	K07499	putative transposase	3.4e-27
7298	KOfam	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	8.9e-97
7284	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	1.4e-71
7197	KOfam	K08195	MFS transporter, AAHS family, 4-hydroxybenzoate transporter	9.3e-148
7198	KOfam	K01576	benzoylformate decarboxylase [EC:4.1.1.7]	1.8e-236
7173	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	4.1e-74
7319	KOfam	K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	1.1e-174
7217	KOfam	K07267	porin	8.7e-52
7137	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	2.6e-295
7169	KOfam	K08641	zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	3.8e-83
7166	KOfam	K13936	malonate transporter and related proteins	2.6e-68
7208	KOfam	K09165	dodecin	9.4e-24
7198	KOfam	K00141	benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]	2.1e-199
7145	KOfam	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	1.3e-114
7286	KOfam	K07772	two-component system, OmpR family, torCAD operon response regulator TorR	1.1e-91
7203	KOfam	K02346	DNA polymerase IV [EC:2.7.7.7]	3.1e-140
7157	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	1.1e-222
7294	KOfam	K11475	GntR family transcriptional regulator, vanillate catabolism transcriptional regulator	2.7e-89
7161	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	8.1e-31
7174	KOfam	K07001	NTE family protein	1.7e-39
7146	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	7.5e-262
7147	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	4.4e-31
7176	KOfam	K04096	DNA processing protein	1.1e-120
7143	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	7.7e-71
7151	KOfam	K03664	SsrA-binding protein	3.4e-76
7170	KOfam	K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1.7e-137
7276	KOfam	K03328	polysaccharide transporter, PST family	1.1e-93
7154	KOfam	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	4.7e-128
7159	KOfam	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	1.1e-197
7153	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	9.6e-126
7184	KOfam	K12573	ribonuclease R [EC:3.1.13.1]	1.6e-241
7201	KOfam	K11443	two-component system, cell cycle response regulator DivK	1.6e-68
7313	KOfam	K14063	AraC family transcriptional regulator, positive regulator of tynA and feaB	2e-68
7144	KOfam	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	2.8e-48
7164	KOfam	K21959	LysR family transcriptional regulator, cell division regulator	2.3e-82
7216	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	5.3e-141
7142	KOfam	K03685	ribonuclease III [EC:3.1.26.3]	5.8e-68
7271	KOfam	K22844	glucosyl-dolichyl phosphate glucuronosyltransferase [EC:2.4.1.356]	5.6e-56
7241	KOfam	K03929	para-nitrobenzyl esterase [EC:3.1.1.-]	1.7e-146
7215	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	1.6e-266
7178	KOfam	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	5.4e-80
7291	KOfam	K08738	cytochrome c	1.1e-28
7152	KOfam	K03282	large conductance mechanosensitive channel	6.5e-59
7194	KOfam	K03320	ammonium transporter, Amt family	5.9e-146
7318	KOfam	K07146	UPF0176 protein	7.9e-112
7259	KOfam	K07486	transposase	2e-27
7311	KOfam	K07492	putative transposase	5.4e-76
7224	KOfam	K01183	chitinase [EC:3.2.1.14]	3.7e-81
7310	KOfam	K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	1e-157
7162	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	2.4e-109
7163	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	3.5e-88
7270	KOfam	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	8.5e-116
7304	KOfam	K00936	two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]	1.3e-60
7141	KOfam	K03595	GTPase	4e-121
7200	KOfam	K02488	two-component system, cell cycle response regulator [EC:2.7.7.65]	2.9e-189
7159	KOfam	K01426	amidase [EC:3.5.1.4]	2.7e-107
7165	KOfam	K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	1.8e-57
7168	KOfam	K09456	putative acyl-CoA dehydrogenase	8.8e-244
7139	KOfam	K03584	DNA repair protein RecO (recombination protein O)	3.4e-44
7221	KOfam	K07090	uncharacterized protein	1e-21
7317	KOfam	K03745	SlyX protein	6.4e-28
7167	KOfam	K07052	CAAX protease family protein	8.7e-23
7265	KOfam	K07481	transposase, IS5 family	2.2e-28
7244	KOfam	K07497	putative transposase	2.6e-17
7257	KOfam	K07497	putative transposase	1.2e-12
7183	KOfam	K03168	DNA topoisomerase I [EC:5.6.2.1]	6.2e-300
7149	KOfam	K21929	uracil-DNA glycosylase [EC:3.2.2.27]	1.1e-39
568	KOfam	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	2.2e-245
713	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	6e-19
724	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	3.7e-114
583	KOfam	K03417	methylisocitrate lyase [EC:4.1.3.30]	1.1e-120
604	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	1.7e-194
567	KOfam	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1.1e-153
651	KOfam	K03406	methyl-accepting chemotaxis protein	5.5e-79
674	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1.1e-107
552	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	9.4e-73
681	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	6.7e-72
711	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	5.6e-84
723	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	1.4e-38
728	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	5.2e-55
589	KOfam	K01992	ABC-2 type transport system permease protein	9.3e-10
590	KOfam	K01992	ABC-2 type transport system permease protein	6.3e-09
660	KOfam	K08223	MFS transporter, FSR family, fosmidomycin resistance protein	2.4e-155
579	KOfam	K07110	XRE family transcriptional regulator, fatty acid utilization regulator	3.5e-193
582	KOfam	K01659	2-methylcitrate synthase [EC:2.3.3.5]	8.6e-201
562	KOfam	K19200	isopenicillin-N N-acyltransferase like protein	2.6e-42
558	KOfam	K13936	malonate transporter and related proteins	5.2e-77
719	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	4.6e-141
701	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	8.9e-56
726	KOfam	K16079	outer membrane immunogenic protein	1.2e-42
