Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/scratch/alpine/clbd1748/Australia/QC_reads/12819_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218135.1_ASM321813v1_genomic.fna.gz	12.2588	9.1466	96.10	0.407	95.72-96.47	0.407	0.35-0.46	1	1.593	1187/11836	92.85	24	QHNQ01000145.1 MAG: Verrucomicrobia bacterium isolate AV72 14_0929_09_40cm_scaffold_1009_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12819_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218615.1_ASM321861v1_genomic.fna.gz	7.3789	4.5838	95.48	0.245	94.71-96.16	0.245	0.19-0.30	1	1.337	513/9630	90.97	26	QHOD01000146.1 MAG: Verrucomicrobia bacterium isolate AV60 14_0919_02_20cm_scaffold_10144_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12818_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_013372845.1_ASM1337284v1_genomic.fna.gz	37.6935	26.0471	96.96	1.049	96.79-97.08	1.049	0.99-1.13	2	2.059	3515/13686	95.71	25	JAALOD010000001.1 MAG: Candidatus Udaeobacter sp. isolate AEW3 Udaeo2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12818_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003219465.1_ASM321946v1_genomic.fna.gz	25.8861	23.2851	95.41	0.720	95.21-95.65	0.720	0.64-0.78	2	2.692	2321/18200	93.57	75	QHOX01000279.1 MAG: Verrucomicrobia bacterium isolate AV42 14_1009_16_30cm_scaffold_100182_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12818_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_000472925.1_ASM47292v1_genomic.fna.gz	18.6873	40.2136	95.84	0.520	95.69-95.99	0.520	0.49-0.56	1	1.768	4846/42784	93.22	0	AXAS01000001.1 Bradyrhizobium sp. Ec3.3 YUUDRAFT_scaffold_0.1_C, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12818_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218135.1_ASM321813v1_genomic.fna.gz	17.7331	10.4542	97.03	0.493	96.73-97.38	0.493	0.43-0.54	1	1.745	1879/11836	94.24	0	QHNQ01000145.1 MAG: Verrucomicrobia bacterium isolate AV72 14_0929_09_40cm_scaffold_1009_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_013372845.1_ASM1337284v1_genomic.fna.gz	10.3877	8.0407	98.74	1.247	98.65-98.81	1.247	1.19-1.32	2	2.466	6685/13686	97.72	0	JAALOD010000001.1 MAG: Candidatus Udaeobacter sp. isolate AEW3 Udaeo2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218475.1_ASM321847v1_genomic.fna.gz	7.8305	5.9448	96.05	0.940	95.84-96.22	0.940	0.86-1.02	2	2.241	2379/13382	94.58	169	QHNR01000048.1 MAG: Verrucomicrobia bacterium isolate AV71 14_0903_13_30cm_scaffold_1007495_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218615.1_ASM321861v1_genomic.fna.gz	7.3508	4.0415	97.88	0.883	97.72-98.06	0.883	0.82-0.95	1	1.651	2958/9630	96.26	17	QHOD01000146.1 MAG: Verrucomicrobia bacterium isolate AV60 14_0919_02_20cm_scaffold_10144_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003219945.1_ASM321994v1_genomic.fna.gz	6.9430	3.7433	96.32	0.834	96.03-96.49	0.834	0.75-0.95	2	2.475	1726/9581	94.62	31	QHQV01000251.1 MAG: Verrucomicrobia bacterium isolate AV119 14_0903_02_20cm_scaffold_1003_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_021732285.1_ASM2173228v1_genomic.fna.gz	6.8939	10.5357	96.38	0.828	96.25-96.49	0.828	0.78-0.88	1	1.931	5016/27284	94.68	0	JAKFVH010000009.1 MAG: Reyranella sp. isolate D3_Bin_12 D3_0000075, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_013290035.1_ASM1329003v1_genomic.fna.gz	5.7521	6.1437	95.80	0.691	95.61-96.04	0.691	0.62-0.75	1	1.750	2576/19141	93.74	357	JABCYT010000001.1 MAG: Alphaproteobacteria bacterium isolate Inc-BW-H-2-M_MAG46 Ga0210384_10001511, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_005884465.1_ASM588446v1_genomic.fna.gz	5.2471	4.8274	96.04	0.630	95.81-96.33	0.630	0.57-0.68	1	1.685	2235/16321	93.79	128	VAZH01000424.1 MAG: Alphaproteobacteria bacterium isolate AP_3 14_1009_16_30cm_scaffold_100117, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_018130385.1_ASM1813038v1_genomic.fna.gz	5.1562	9.9938	95.34	0.619	95.16-95.51	0.619	0.57-0.66	1	1.600	3733/34779	93.05	894	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218135.1_ASM321813v1_genomic.fna.gz	4.9032	3.2379	96.16	0.589	95.91-96.51	0.589	0.51-0.64	1	1.708	1598/11836	93.74	102	QHNQ01000145.1 MAG: Verrucomicrobia bacterium isolate AV72 14_0929_09_40cm_scaffold_1009_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003219005.1_ASM321900v1_genomic.fna.gz	4.7992	3.0974	97.51	0.576	97.29-97.76	0.576	0.51-0.62	1	1.641	2386/11631	95.02	60	QHPG01000284.1 MAG: Verrucomicrobia bacterium isolate AV34 14_0927_05_20cm_scaffold_101214_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218945.1_ASM321894v1_genomic.fna.gz	4.6750	3.1430	95.80	0.561	95.49-96.15	0.561	0.49-0.62	1	1.737	1394/11961	93.30	104	QHPE01000104.1 MAG: Verrucomicrobia bacterium isolate AV36 14_0903_12_20cm_scaffold_10012_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_023387735.1_ASM2338773v1_genomic.fna.gz	4.0327	5.9494	96.29	0.484	96.05-96.51	0.484	0.44-0.52	1	1.772	3235/26431	93.45	15	JAEWHP010000010.1 MAG: Proteobacteria bacterium isolate OH_PBlB_71 k127_1011274, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_029266775.1_ASM2926677v1_genomic.fna.gz	3.5804	2.9455	95.80	0.430	95.44-96.20	0.430	0.37-0.48	1	1.501	1406/14773	92.69	17	JAQSWF010000170.1 MAG: Pseudonocardia sp. isolate C_No_T20_C_bin.45 scaffold_10420, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_025451355.1_ASM2545135v1_genomic.fna.gz	3.4755	2.5037	99.07	0.417	98.86-99.31	0.417	0.38-0.44	1	1.265	3354/12834	95.76	0	JANWKN010000001.1 MAG: Pseudolabrys sp. isolate CRAIB_MAG94 c_000000000239, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218415.1_ASM321841v1_genomic.fna.gz	3.4392	1.6911	95.48	0.413	94.97-96.03	0.413	0.34-0.49	1	1.539	718/8726	92.26	218	QHNK01000107.1 MAG: Verrucomicrobia bacterium isolate AV78 14_0929_05_30cm_scaffold_10029_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_955652245.1_COA_Bin_6_1_genomic.fna.gz	3.2458	1.0799	95.03	0.390	94.49-95.71	0.390	0.30-0.47	1	1.308	399/5879	91.69	50	CATPAV010000001.1 MAG: uncultured Candidatus Udaeobacter sp. isolate COA_Bin_6_1 genome assembly, contig: co_assembly_000000467886, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_000296215.2_ASM29621v2_genomic.fna.gz	2.7481	5.1713	96.04	0.330	95.81-96.30	0.330	0.30-0.36	1	1.534	2805/33828	92.28	240	CP013949.1 Bradyrhizobium sp. CCGE-LA001 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_900091515.1_IMG-taxon_2627854289_annotated_assembly_genomic.fna.gz	2.4449	3.9199	97.15	0.294	96.85-97.43	0.294	0.26-0.32	1	1.431	3068/28504	93.06	0	LT607410.1 Micromonospora purpureochromogenes strain DSM 43821 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_018131185.1_ASM1813118v1_genomic.fna.gz	2.4424	4.0738	95.54	0.293	95.20-95.81	0.293	0.26-0.33	1	1.402	1907/30053	91.49	866	JAFCJE010000001.1 Bradyrhizobium diazoefficiens strain SZCCT0449 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003074055.1_ASM307405v1_genomic.fna.gz	1.9353	3.5523	97.10	0.232	96.83-97.40	0.232	0.21-0.25	1	1.309	2822/32918	92.38	21	CP029043.1 Streptomyces nigra strain 452 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_030815415.1_ASM3081541v1_genomic.fna.gz	1.4131	3.6751	96.25	0.170	95.90-96.65	0.170	0.15-0.19	1	1.233	2276/46220	90.74	393	JAUSWW010000001.1 Streptomyces canus strain V4I20 Ga0505346_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12824_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_014202475.1_ASM1420247v1_genomic.fna.gz	1.3040	2.6891	96.41	0.157	95.93-96.83	0.157	0.13-0.18	1	1.231	1802/37328	90.69	651	JACHGV010000001.1 Streptomyces paradoxus strain DSM 43350 Ga0415310_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12816_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_013372845.1_ASM1337284v1_genomic.fna.gz	41.5651	29.2631	96.96	0.967	96.79-97.10	0.967	0.90-1.05	1	1.803	3328/13686	95.54	0	JAALOD010000001.1 MAG: Candidatus Udaeobacter sp. isolate AEW3 Udaeo2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12816_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218135.1_ASM321813v1_genomic.fna.gz	31.0499	18.6494	96.75	0.722	96.53-96.95	0.722	0.67-0.78	1	1.639	2242/11836	94.77	25	QHNQ01000145.1 MAG: Verrucomicrobia bacterium isolate AV72 14_0929_09_40cm_scaffold_1009_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12816_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_001908185.1_ASM190818v1_genomic.fna.gz	27.3851	52.0875	95.24	0.637	95.04-95.42	0.637	0.59-0.68	1	1.976	4169/37569	93.15	0	LGHM01000001.1 Bradyrhizobium sp. AS23.2 Bradyrhizobium_AS_23.2_c1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12903_HCN77BCXX-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003164825.1_20120700_P3S_genomic.fna.gz	72.8557	58.7482	95.12	3.967	NA-NA	HIGH	NA-NA	3	3.967	4464/21077	95.12	11	PLUH01000136.1 MAG: Hyphomicrobiales bacterium isolate palsa_929 73.20120700_P3S.3_contig_10013, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12903_HCN77BCXX-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_900129505.1_IMG-taxon_2695420948_annotated_assembly_genomic.fna.gz	18.3589	27.9919	96.56	1.000	96.47-96.63	1.000	0.96-1.04	1	1.910	8542/39036	95.22	0	LT670818.1 Bradyrhizobium erythrophlei strain GAS242 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia/QC_reads/12903_HCN77BCXX-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_900129425.1_IMG-taxon_2695421015_annotated_assembly_genomic.fna.gz	8.7853	13.2600	95.43	0.478	95.20-95.65	0.478	0.44-0.52	1	1.733	3533/38156	92.61	500	LT670817.1 Bradyrhizobium erythrophlei strain GAS138 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia/QC_reads/138513_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_001667035.1_ASM166703v1_genomic.fna.gz	42.7391	37.9455	95.57	0.640	95.34-95.76	0.640	0.59-0.69	1	1.684	2984/24762	93.40	2	LZIR01000001.1 Mycobacterium sp. 852002-51057_SCH5723018 contig_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/138513_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_023100905.1_ASM2310090v1_genomic.fna.gz	29.6592	37.1493	96.24	0.444	96.02-96.48	0.444	0.41-0.48	1	1.635	3908/34384	93.23	0	CP064686.1 Bradyrhizobium sp. 4 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/138513_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_019668465.1_ASM1966846v1_genomic.fna.gz	27.6017	24.9053	95.04	0.413	94.81-95.32	0.413	0.37-0.45	1	1.484	1819/25054	91.89	198	AP024828.1 Mycobacterium sp. TY59 DNA, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/12830_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_013372845.1_ASM1337284v1_genomic.fna.gz	59.3021	63.0722	96.85	0.978	96.70-96.96	0.978	0.92-1.06	1	1.787	3226/13686	95.45	0	JAALOD010000001.1 MAG: Candidatus Udaeobacter sp. isolate AEW3 Udaeo2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12830_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218135.1_ASM321813v1_genomic.fna.gz	40.6979	36.9278	96.78	0.671	96.56-96.99	0.671	0.61-0.72	1	1.607	2147/11836	94.64	24	QHNQ01000145.1 MAG: Verrucomicrobia bacterium isolate AV72 14_0929_09_40cm_scaffold_1009_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12838_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003217895.1_ASM321789v1_genomic.fna.gz	28.5391	15.0206	95.05	0.707	94.75-95.37	0.707	0.62-0.78	1	1.748	1259/11731	93.05	52	QHMS01000128.1 MAG: Verrucomicrobia bacterium isolate AV94 14_0929_05_20cm_scaffold_10055_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12838_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_001440035.1_ABySSBR3351v1_genomic.fna.gz	19.6736	34.5297	95.39	0.487	95.18-95.56	0.487	0.46-0.53	1	1.874	3562/38482	92.61	317	LJYG01000001.1 Bradyrhizobium manausense strain BR 3351 contig145, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12838_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_015291625.1_ASM1529162v1_genomic.fna.gz	19.4940	34.6399	96.11	0.483	95.91-96.31	0.483	0.45-0.52	1	1.965	4666/39619	93.33	0	CP030047.1 Bradyrhizobium sp. CCBAU 53421 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/12838_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218135.1_ASM321813v1_genomic.fna.gz	18.3983	9.7065	95.35	0.456	94.93-95.79	0.456	0.39-0.53	1	1.508	1023/11836	92.41	13	QHNQ01000145.1 MAG: Verrucomicrobia bacterium isolate AV72 14_0929_09_40cm_scaffold_1009_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12838_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218615.1_ASM321861v1_genomic.fna.gz	13.8950	6.1034	95.87	0.344	95.39-96.39	0.344	0.29-0.41	1	1.298	785/9630	92.23	0	QHOD01000146.1 MAG: Verrucomicrobia bacterium isolate AV60 14_0919_02_20cm_scaffold_10144_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12828_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003218135.1_ASM321813v1_genomic.fna.gz	38.3982	29.4072	97.30	0.887	97.14-97.44	0.887	0.83-0.96	1	1.850	3049/11836	95.72	0	QHNQ01000145.1 MAG: Verrucomicrobia bacterium isolate AV72 14_0929_09_40cm_scaffold_1009_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12828_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003217895.1_ASM321789v1_genomic.fna.gz	29.6798	22.6758	95.26	0.685	95.03-95.58	0.685	0.59-0.75	1	2.233	1323/11731	93.20	69	QHMS01000128.1 MAG: Verrucomicrobia bacterium isolate AV94 14_0929_05_20cm_scaffold_10055_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12828_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_013372845.1_ASM1337284v1_genomic.fna.gz	22.8130	20.4791	96.41	0.527	96.15-96.69	0.527	0.47-0.58	1	1.677	1861/13686	93.77	22	JAALOD010000001.1 MAG: Candidatus Udaeobacter sp. isolate AEW3 Udaeo2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12828_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_026339735.1_ASM2633973v1_genomic.fna.gz	9.1089	27.4378	95.01	0.210	94.68-95.42	0.210	0.18-0.24	1	1.253	1803/44856	90.15	0	JAPEQG010000005.1 Streptomyces sp. NBC_01669 NBC_01669_2, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_025960445.1_ASM2596044v1_genomic.fna.gz	25.0013	16.8003	95.64	1.112	95.44-95.79	1.112	1.03-1.22	2	2.426	2447/14250	94.47	33	JAICIT010000001.1 MAG: Bradyrhizobium sp. isolate GZL_FP_2_bin.119 k141_160700_length_24245_cov_49.1735, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_019668465.1_ASM1966846v1_genomic.fna.gz	13.3403	15.4097	96.61	0.593	96.42-96.82	0.593	0.54-0.63	1	1.642	3958/25054	94.22	38	AP024828.1 Mycobacterium sp. TY59 DNA, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_003221375.1_ASM322137v1_genomic.fna.gz	13.2981	5.7053	96.36	0.591	96.00-96.64	0.591	0.53-0.66	2	3.033	1379/9434	93.99	0	QHRI01000153.1 MAG: Verrucomicrobia bacterium isolate AV107 14_1009_16_20cm_scaffold_10067_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes_dRep/GCA_016612535.1_ASM1661253v1_genomic.fna.gz	10.9106	17.2667	97.44	0.485	97.30-97.64	0.485	0.45-0.52	1	1.659	6089/34101	94.59	0	JAENXS010000001.1 Bradyrhizobium diazoefficiens strain 182_5 1, whole genome shotgun sequence
