Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/scratch/alpine/clbd1748/Australia_copy/QC_reads/12903_HCN77BCXX-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_900129425.1.fna.gz	32.3654	32.1439	95.43	0.478	95.20-95.65	0.478	0.44-0.52	1	1.733	3533/38156	92.61	500	LT670817.1 Bradyrhizobium erythrophlei strain GAS138 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia_copy/QC_reads/12830_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_12816_Strain_1.fna.gz	100.0000	100.0000	95.80	0.856	95.65-95.92	0.856	0.80-0.90	2	2.806	5750/34460	94.39	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/12828_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401624_Strain_1.fna.gz	100.0000	100.0000	95.42	0.821	95.28-95.57	0.821	0.76-0.87	2	2.649	4735/34360	93.81	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/12838_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401640_Strain_1.fna.gz	64.9810	61.8368	95.58	0.896	95.43-95.70	0.896	0.84-0.95	2	2.648	5189/34266	94.09	639	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/12838_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_015291625.1.fna.gz	35.0190	38.1632	96.11	0.483	95.91-96.31	0.483	0.45-0.52	1	1.965	4666/39619	93.33	0	CP030047.1 Bradyrhizobium sp. CCBAU 53421 chromosome, complete genome
/scratch/alpine/clbd1748/Australia_copy/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_025936395.1.fna.gz	49.3894	33.6683	95.17	1.083	95.02-95.33	1.083	1.01-1.16	2	2.297	2545/17572	93.96	239	JAICTL010000065.1 MAG: Bradyrhizobium sp. isolate GZL_HYHR_2_bin.111 k141_1003146_length_11125_cov_22.9060, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401567_Strain_1.fna.gz	28.4711	37.5096	95.91	0.624	95.75-96.10	0.624	0.57-0.67	1	2.240	4618/34446	93.72	1175	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_016612535.1.fna.gz	22.1395	28.8221	97.44	0.485	97.30-97.64	0.485	0.45-0.52	1	1.659	6089/34101	94.59	0	JAENXS010000001.1 Bradyrhizobium diazoefficiens strain 182_5 1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/138513_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_023073035.1.fna.gz	100.0000	100.0000	96.68	0.427	96.44-96.85	0.427	0.39-0.46	1	1.609	3932/31017	93.55	0	JADPIT010000005.1 Bradyrhizobium sp. 62 62-1_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/138607_HJWT7DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401624_Strain_1.fna.gz	100.0000	100.0000	95.10	0.821	94.95-95.28	0.821	0.74-0.87	2	2.680	4202/34360	93.45	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/138530_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401567_Strain_1.fna.gz	100.0000	100.0000	95.53	0.666	95.34-95.75	0.666	0.61-0.71	1	2.209	4283/34446	93.50	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/138538_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_138538_Strain_1.fna.gz	46.4595	47.7914	98.71	0.648	98.62-98.83	0.648	0.62-0.67	1	1.992	11379/34459	96.49	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/138538_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_138538_Strain_2.fna.gz	28.2791	29.0898	96.19	0.394	95.97-96.37	0.394	0.36-0.42	1	1.732	3499/34552	92.88	3521	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/138538_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_000518345.1.fna.gz	25.2614	23.1188	95.78	0.352	95.48-96.05	0.352	0.31-0.39	1	1.538	2484/30848	92.19	1111	KI912426.1 Bradyrhizobium sp. URHA0013 genomic scaffold N551DRAFT_scaffold00001.1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401548_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401548_Strain_1.fna.gz	32.8734	31.8167	98.94	0.675	98.85-99.03	0.675	0.65-0.70	1	2.017	12548/34418	96.80	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401548_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401548_Strain_2.fna.gz	22.9316	22.1944	96.12	0.471	95.92-96.32	0.471	0.44-0.50	1	1.734	3922/34422	93.23	3120	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401548_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130785.1.fna.gz	22.3197	22.1816	97.83	0.458	97.68-98.02	0.458	0.43-0.48	1	1.482	6851/35882	94.80	2272	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401548_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_900011265.1.fna.gz	21.8754	23.8073	95.48	0.449	95.28-95.69	0.449	0.41-0.48	1	1.501	3336/37854	92.46	4263	LN907826.1 Bradyrhizobium sp. G22 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401554_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401554_Strain_1.fna.gz	54.2553	54.2553	98.79	0.568	98.67-98.90	0.568	0.55-0.59	1	2.139	10587/34224	96.29	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401554_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401554_Strain_2.fna.gz	45.7447	45.7447	95.52	0.479	95.27-95.71	0.479	0.44-0.53	1	1.851	3280/34391	92.70	2809	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401556_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401556_Strain_1.fna.gz	34.6258	33.6531	98.86	0.635	98.75-98.96	0.635	0.61-0.66	1	1.966	11713/34319	96.59	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401556_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401556_Strain_2.fna.gz	25.5363	24.8189	95.79	0.468	95.57-95.99	0.468	0.43-0.51	1	1.716	3520/34369	92.91	3268	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401556_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130785.1.fna.gz	20.2258	20.1848	96.73	0.371	96.54-96.95	0.371	0.34-0.40	1	1.530	4074/35882	93.22	1690	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401556_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_004634465.1.fna.gz	19.6120	21.3432	95.16	0.360	94.90-95.42	0.360	0.33-0.39	1	1.488	2600/38931	91.64	3125	SPVJ01000001.1 Bradyrhizobium sp. MOS001 mos001v2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130385.1.fna.gz	32.9128	32.2584	95.22	0.907	95.11-95.35	0.907	0.85-0.96	1	2.064	4639/34779	93.71	1817	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401557_Strain_1.fna.gz	22.7079	22.3020	98.82	0.625	98.70-98.92	0.625	0.60-0.65	1	2.064	11538/34405	96.54	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401557_Strain_2.fna.gz	17.2190	16.9112	95.78	0.474	95.57-95.95	0.474	0.44-0.51	1	1.805	3572/34619	92.94	3026	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130785.1.fna.gz	14.6864	14.8107	97.92	0.405	97.74-98.07	0.405	0.38-0.43	1	1.459	6374/35882	94.58	2037	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_004634465.1.fna.gz	12.4739	13.7177	96.54	0.344	96.29-96.74	0.344	0.31-0.37	1	1.424	3899/38931	92.85	4066	SPVJ01000001.1 Bradyrhizobium sp. MOS001 mos001v2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401552_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401552_Strain_1.fna.gz	32.8018	29.8433	99.12	0.631	99.02-99.22	0.631	0.60-0.65	1	2.105	12627/34220	96.84	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401552_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401552_Strain_2.fna.gz	24.4773	22.2697	96.16	0.471	95.92-96.38	0.471	0.43-0.51	1	1.765	3976/34309	93.28	3289	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401552_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_900129675.1.fna.gz	23.8593	31.5165	95.67	0.459	95.47-95.84	0.459	0.43-0.49	1	1.698	4372/45545	92.72	1507	FSRD01000004.1 Bradyrhizobium erythrophlei strain GAS478 genome assembly, contig: Ga0132009_14, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401552_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_030378205.1.fna.gz	18.8616	16.3705	95.25	0.363	95.00-95.55	0.363	0.33-0.40	1	1.616	2290/33055	91.75	1649	CP127385.1 Bradyrhizobium sp. NP1 chromosome, complete genome
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130385.1.fna.gz	25.5162	25.8711	95.83	0.767	95.72-95.96	0.767	0.73-0.81	1	1.903	5066/34779	93.97	1212	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401553_Strain_1.fna.gz	17.6955	17.9784	99.00	0.532	98.86-99.12	0.532	0.51-0.56	1	1.931	10773/34556	96.31	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_029714305.1.fna.gz	16.1893	16.3475	95.38	0.487	95.18-95.60	0.487	0.45-0.53	1	1.514	3100/34071	92.56	1857	CP121647.1 Bradyrhizobium sp. CB3481 chromosome, complete genome
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130785.1.fna.gz	12.3574	12.8916	97.70	0.371	97.50-97.90	0.371	0.35-0.39	1	1.387	5548/35882	94.16	2033	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_900011265.1.fna.gz	9.9812	11.4028	95.49	0.300	95.21-95.78	0.300	0.27-0.33	1	1.404	2406/37854	91.49	3387	LN907826.1 Bradyrhizobium sp. G22 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130565.1.fna.gz	6.3207	6.2985	95.02	0.190	94.61-95.47	0.190	0.16-0.22	1	1.256	1242/34215	89.86	2827	JAFCKG010000001.1 Bradyrhizobium liaoningense strain SZCCT0337 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401553_Strain_3.fna.gz	5.9829	6.0786	95.36	0.180	94.81-95.88	0.180	0.15-0.21	1	1.236	1335/34599	90.03	3740	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_025936395.1.fna.gz	5.9569	3.1315	95.63	0.179	94.93-96.35	0.179	0.14-0.22	1	1.202	737/17572	90.28	264	JAICTL010000065.1 MAG: Bradyrhizobium sp. isolate GZL_HYHR_2_bin.111 k141_1003146_length_11125_cov_22.9060, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401550_Strain_1.fna.gz	22.7304	23.4572	98.98	0.693	98.87-99.09	0.693	0.66-0.72	1	2.006	12935/34468	96.89	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130785.1.fna.gz	19.5584	20.7251	98.44	0.597	98.33-98.54	0.597	0.57-0.62	1	1.503	10117/35882	96.00	2356	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_029714305.1.fna.gz	15.8233	16.2293	95.21	0.483	94.96-95.41	0.483	0.44-0.53	1	1.665	2913/34071	92.37	1742	CP121647.1 Bradyrhizobium sp. CB3481 chromosome, complete genome
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_Reference.fna.gz	13.9924	14.4399	95.34	0.427	95.12-95.54	0.427	0.40-0.46	1	1.402	2784/34463	92.20	3962	CP067102.1 Bradyrhizobium diazoefficiens strain 36_1 chromosome, complete genome
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401550_Strain_2.fna.gz	13.5263	13.9588	96.28	0.413	96.10-96.50	0.413	0.38-0.44	1	1.661	3740/34594	93.08	3465	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130565.1.fna.gz	7.3543	7.4439	95.12	0.224	94.77-95.48	0.224	0.19-0.25	1	1.292	1492/34215	90.39	3629	JAFCKG010000001.1 Bradyrhizobium liaoningense strain SZCCT0337 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_025936395.1.fna.gz	7.0149	3.7458	97.37	0.214	96.90-97.85	0.214	0.18-0.25	1	1.342	1526/17572	92.42	98	JAICTL010000065.1 MAG: Bradyrhizobium sp. isolate GZL_HYHR_2_bin.111 k141_1003146_length_11125_cov_22.9060, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401566_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401566_Strain_1.fna.gz	81.7116	81.7116	96.32	0.908	96.18-96.42	0.908	0.86-0.96	2	2.656	6607/34337	94.82	3897	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401566_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401566_Strain_3.fna.gz	18.2884	18.2884	98.91	0.203	98.60-99.17	0.203	0.19-0.22	1	1.195	4583/34233	93.72	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401561_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401561_Strain_1.fna.gz	100.0000	100.0000	98.88	0.549	98.76-98.99	0.549	0.53-0.58	1	2.103	10601/34235	96.29	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401563_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401563_Strain_1.fna.gz	76.5064	76.5064	96.31	0.968	96.18-96.40	0.968	0.92-1.02	2	2.826	6901/34517	94.94	3880	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401563_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401563_Strain_2.fna.gz	23.4936	23.4936	98.84	0.297	98.63-99.07	0.297	0.27-0.32	1	1.575	6434/34518	94.73	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401564_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401564_Strain_1.fna.gz	55.3712	55.3712	98.85	0.602	98.72-98.97	0.602	0.57-0.63	1	2.137	11335/34255	96.50	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401564_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401564_Strain_2.fna.gz	44.6288	44.6288	95.71	0.486	95.50-95.91	0.486	0.45-0.52	1	1.901	3507/34318	92.91	3170	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401558_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130385.1.fna.gz	37.0708	36.1453	95.00	0.817	94.86-95.17	0.817	0.75-0.86	1	1.883	4044/34779	93.29	1936	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401558_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401558_Strain_1.fna.gz	27.7477	27.1104	98.90	0.612	98.79-99.02	0.612	0.58-0.64	1	2.037	11673/34519	96.56	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401558_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130785.1.fna.gz	19.2197	19.2819	96.89	0.424	96.69-97.08	0.424	0.39-0.45	1	1.526	4777/35882	93.70	1787	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401558_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_004634465.1.fna.gz	15.9618	17.4625	95.68	0.352	95.42-95.95	0.352	0.32-0.38	1	1.485	3017/38931	92.08	3403	SPVJ01000001.1 Bradyrhizobium sp. MOS001 mos001v2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401560_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401560_Strain_1.fna.gz	34.0922	33.9156	98.92	0.747	98.82-99.01	0.747	0.72-0.77	1	2.107	13496/34526	97.02	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401560_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401560_Strain_2.fna.gz	24.4764	24.3496	96.00	0.536	95.80-96.23	0.536	0.49-0.58	1	1.871	4225/34628	93.44	3226	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401560_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_Reference.fna.gz	22.0159	21.9019	95.37	0.482	95.16-95.55	0.482	0.45-0.52	1	1.481	3098/34463	92.52	4106	CP067102.1 Bradyrhizobium diazoefficiens strain 36_1 chromosome, complete genome
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401560_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/GCA_018130785.1.fna.gz	19.4155	19.8330	97.63	0.425	97.46-97.83	0.425	0.39-0.45	1	1.540	6071/35882	94.43	1871	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401570_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401570_Strain_1.fna.gz	100.0000	100.0000	97.92	0.644	97.81-98.02	0.644	0.62-0.68	1	2.251	9016/34413	95.77	0	CP067102.1
/scratch/alpine/clbd1748/Australia_copy/QC_reads/401571_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia_copy/Brady993/Brady_401571_Strain_1.fna.gz	56.9583	55.7382	97.97	0.643	97.84-98.07	0.643	0.61-0.67	2	2.590	8983/34400	95.76	0	CP067102.1
