Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/scratch/alpine/clbd1748/Australia/QC_reads/12838_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401640.fna	64.9810	61.8368	95.58	0.896	95.43-95.70	0.896	0.84-0.95	2	2.648	5189/34266	94.09	639	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/12838_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_015291625.1.fna	35.0190	38.1632	96.11	0.483	95.91-96.31	0.483	0.45-0.52	1	1.965	4666/39619	93.33	0	CP030047.1 Bradyrhizobium sp. CCBAU 53421 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_025960445.1.fna	49.5727	29.3096	95.45	1.091	95.28-95.63	1.091	1.00-1.20	2	2.317	2268/14250	94.24	212	JAICIT010000001.1 MAG: Bradyrhizobium sp. isolate GZL_FP_2_bin.119 k141_160700_length_24245_cov_49.1735, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401567.fna	28.3680	39.9744	95.91	0.624	95.75-96.10	0.624	0.57-0.67	1	2.240	4618/34446	93.72	1175	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/12884_combined_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_016612535.1.fna	22.0593	30.7160	97.44	0.485	97.30-97.64	0.485	0.45-0.52	1	1.659	6089/34101	94.59	0	JAENXS010000001.1 Bradyrhizobium diazoefficiens strain 182_5 1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/12903_HCN77BCXX-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_900129505.1.fna	67.6346	67.8561	96.56	1.000	96.47-96.63	1.000	0.96-1.04	1	1.910	8542/39036	95.22	0	LT670818.1 Bradyrhizobium erythrophlei strain GAS242 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia/QC_reads/12903_HCN77BCXX-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_900129425.1.fna	32.3654	32.1439	95.43	0.478	95.20-95.65	0.478	0.44-0.52	1	1.733	3533/38156	92.61	500	LT670817.1 Bradyrhizobium erythrophlei strain GAS138 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia/QC_reads/138513_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_023100905.1.fna	100.0000	100.0000	96.24	0.444	96.02-96.48	0.444	0.41-0.48	1	1.635	3908/34384	93.23	0	CP064686.1 Bradyrhizobium sp. 4 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/138530_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401567.fna	100.0000	100.0000	95.53	0.666	95.34-95.75	0.666	0.61-0.71	1	2.209	4283/34446	93.50	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/138538_HG7NLDSX2-4_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_138538.fna	100.0000	100.0000	98.71	0.648	98.62-98.83	0.648	0.62-0.67	1	1.992	11379/34459	96.49	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/138607_HJWT7DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401624.fna	100.0000	100.0000	95.10	0.821	94.95-95.28	0.821	0.74-0.87	2	2.680	4202/34360	93.45	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401548_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401548.fna	44.2354	43.8768	98.94	0.675	98.85-99.03	0.675	0.65-0.70	1	2.017	12548/34418	96.80	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401548_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130785.1.fna	30.4747	31.0383	97.98	0.465	97.82-98.17	0.465	0.44-0.49	1	1.503	7248/35882	94.97	1875	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401548_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_Reference.fna	25.2899	25.0849	95.63	0.386	95.40-95.84	0.386	0.35-0.42	1	1.405	2825/34463	92.25	3183	CP067102.1 Bradyrhizobium diazoefficiens strain 36_1 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401552_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401552.fna	43.1827	38.1820	99.12	0.631	99.02-99.22	0.631	0.60-0.65	1	2.105	12627/34220	96.84	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401552_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_900129675.1.fna	31.5564	40.5104	95.68	0.461	95.47-95.84	0.461	0.43-0.50	1	1.704	4396/45545	92.74	1483	FSRD01000004.1 Bradyrhizobium erythrophlei strain GAS478 genome assembly, contig: Ga0132009_14, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401552_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_030378205.1.fna	25.2610	21.3076	95.24	0.369	95.01-95.53	0.369	0.33-0.40	1	1.618	2319/33055	91.79	1620	CP127385.1 Bradyrhizobium sp. NP1 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401550.fna	28.6666	30.1804	98.98	0.693	98.87-99.09	0.693	0.66-0.72	1	2.006	12935/34468	96.89	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130785.1.fna	24.6662	26.6653	98.44	0.597	98.33-98.54	0.597	0.57-0.62	1	1.503	10117/35882	96.00	2356	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_029714305.1.fna	20.3378	21.2808	95.23	0.492	94.98-95.44	0.492	0.45-0.53	1	1.680	2974/34071	92.44	1681	CP121647.1 Bradyrhizobium sp. CB3481 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_Reference.fna	16.7621	17.6473	95.87	0.405	95.64-96.07	0.405	0.38-0.44	1	1.409	3182/34463	92.60	3564	CP067102.1 Bradyrhizobium diazoefficiens strain 36_1 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_025960445.1.fna	9.5674	4.2263	97.52	0.231	97.08-97.98	0.231	0.20-0.27	1	1.321	1390/14250	92.77	61	JAICIT010000001.1 MAG: Bradyrhizobium sp. isolate GZL_FP_2_bin.119 k141_160700_length_24245_cov_49.1735, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401554_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401554.fna	100.0000	100.0000	98.79	0.568	98.67-98.90	0.568	0.55-0.59	1	2.139	10587/34224	96.29	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130385.1.fna	32.9433	34.3822	95.91	0.780	95.77-96.04	0.780	0.73-0.82	1	1.954	5263/34779	94.09	1015	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401553.fna	22.4570	23.4860	99.00	0.532	98.86-99.12	0.532	0.51-0.56	1	1.931	10773/34556	96.31	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_029714305.1.fna	20.8583	21.6805	95.42	0.494	95.20-95.62	0.494	0.46-0.53	1	1.536	3174/34071	92.63	1783	CP121647.1 Bradyrhizobium sp. CB3481 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130785.1.fna	15.7993	16.9663	97.89	0.374	97.69-98.05	0.374	0.35-0.40	1	1.408	5927/35882	94.36	1654	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_025960445.1.fna	7.9421	3.4850	95.67	0.188	94.98-96.29	0.188	0.15-0.23	1	1.227	633/14250	90.44	198	JAICIT010000001.1 MAG: Bradyrhizobium sp. isolate GZL_FP_2_bin.119 k141_160700_length_24245_cov_49.1735, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401556_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401556.fna	62.7834	62.1629	98.86	0.635	98.75-98.96	0.635	0.61-0.66	1	1.966	11713/34319	96.59	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401556_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130785.1.fna	37.2166	37.8371	96.88	0.376	96.67-97.08	0.376	0.35-0.40	1	1.554	4331/35882	93.41	1433	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130385.1.fna	29.5050	32.1460	95.30	0.909	95.17-95.44	0.909	0.84-0.96	2	2.144	4755/34779	93.78	1701	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_005884465.1.fna	25.3840	13.1277	95.07	0.782	94.84-95.31	0.782	0.68-0.84	1	1.805	1895/16321	93.29	655	VAZH01000424.1 MAG: Alphaproteobacteria bacterium isolate AP_3 14_1009_16_30cm_scaffold_100117, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401557.fna	20.3127	22.1762	98.82	0.625	98.70-98.92	0.625	0.60-0.65	1	2.064	11538/34405	96.54	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130785.1.fna	13.4406	15.0671	98.01	0.414	97.85-98.19	0.414	0.39-0.44	1	1.476	6697/35882	94.73	1714	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_017565645.3.fna	11.3578	17.4829	96.17	0.350	95.98-96.35	0.350	0.32-0.37	1	1.434	4029/44609	92.54	3840	CP086136.1 Bradyrhizobium barranii subsp. barranii strain 144S4 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401558_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130385.1.fna	44.0159	43.6947	95.06	0.818	94.90-95.23	0.818	0.76-0.86	1	1.899	4119/34779	93.35	1861	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401558_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401558.fna	32.9053	32.7322	98.90	0.612	98.79-99.02	0.612	0.58-0.64	1	2.037	11673/34519	96.56	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401558_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130785.1.fna	23.0788	23.5731	97.05	0.429	96.81-97.20	0.429	0.40-0.46	1	1.551	5073/35882	93.88	1491	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401560_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_005884465.1.fna	38.5905	22.8162	95.36	1.040	95.19-95.53	1.040	0.96-1.13	2	2.144	2474/16321	94.10	712	VAZH01000424.1 MAG: Alphaproteobacteria bacterium isolate AP_3 14_1009_16_30cm_scaffold_100117, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401560_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401560.fna	27.7236	34.6022	98.92	0.747	98.82-99.01	0.747	0.72-0.77	1	2.107	13496/34526	97.02	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401560_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_Reference.fna	17.6179	21.9891	95.82	0.475	95.62-96.03	0.475	0.44-0.51	1	1.484	3550/34463	92.93	3654	CP067102.1 Bradyrhizobium diazoefficiens strain 36_1 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401560_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130785.1.fna	16.0680	20.5925	97.73	0.433	97.55-97.95	0.433	0.39-0.46	1	1.560	6365/35882	94.57	1577	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401561_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401561.fna	100.0000	100.0000	98.88	0.549	98.76-98.99	0.549	0.53-0.58	1	2.103	10601/34235	96.29	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401563_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401563.fna	100.0000	100.0000	98.79	0.574	98.66-98.90	0.574	0.55-0.60	1	2.112	10781/34517	96.32	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401566_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401566.fna	100.0000	100.0000	98.87	0.543	98.74-98.98	0.543	0.52-0.57	1	2.032	10504/34337	96.25	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401564_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401564.fna	100.0000	100.0000	98.85	0.602	98.72-98.97	0.602	0.57-0.63	1	2.137	11335/34255	96.50	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401568_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401568.fna	100.0000	100.0000	98.56	0.578	98.44-98.67	0.578	0.55-0.60	1	2.032	9983/34328	96.09	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401567_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401567.fna	37.9942	36.5216	99.08	0.769	99.01-99.17	0.769	0.74-0.80	1	2.166	14519/34446	97.25	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401567_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401594.fna	32.3597	31.1055	95.34	0.655	95.18-95.58	0.655	0.60-0.71	1	2.026	3897/34481	93.21	4936	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401567_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_900129505.1.fna	29.6460	32.3729	96.51	0.600	96.37-96.66	0.600	0.56-0.63	1	1.779	6065/39036	94.17	1111	LT670818.1 Bradyrhizobium erythrophlei strain GAS242 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia/QC_reads/401569_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401569.fna	100.0000	100.0000	98.71	0.566	98.58-98.83	0.566	0.54-0.59	1	2.387	10430/34387	96.22	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401570_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401570.fna	100.0000	100.0000	97.92	0.644	97.81-98.02	0.644	0.62-0.68	1	2.251	9016/34413	95.77	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401573_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401573.fna	100.0000	100.0000	97.80	0.639	97.68-97.91	0.639	0.61-0.67	1	2.165	8604/34375	95.63	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401571_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401571.fna	56.8028	55.5817	97.97	0.643	97.84-98.07	0.643	0.61-0.67	2	2.590	8983/34400	95.76	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401571_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_000472425.1.fna	43.1972	44.4183	95.55	0.489	95.34-95.72	0.489	0.46-0.52	1	1.751	3584/36618	92.78	393	AXAI01000001.1 Bradyrhizobium sp. Tv2a-2 A3AIDRAFT_scaffold_0.1_C, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401574_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130385.1.fna	61.1836	61.1349	95.72	1.153	95.60-95.83	1.153	1.09-1.23	2	2.755	6291/34779	94.63	0	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401574_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401593.fna	38.8164	38.8651	95.33	0.732	95.18-95.52	0.732	0.67-0.77	2	2.526	4232/34189	93.48	592	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401576_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401576.fna	100.0000	100.0000	98.77	0.547	98.64-98.88	0.547	0.52-0.57	1	2.068	10209/34199	96.18	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401578_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401567.fna	70.0856	68.9074	95.96	0.757	95.83-96.10	0.757	0.71-0.79	2	2.644	5290/34446	94.14	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401578_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130215.1.fna	29.9144	31.0926	95.39	0.323	95.05-95.70	0.323	0.29-0.36	1	1.498	2427/36867	91.60	1236	JAFCKQ010000001.1 Bradyrhizobium jicamae strain SZCCT0215 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401577_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401577.fna	40.7208	36.3672	99.13	0.556	99.01-99.23	0.556	0.53-0.58	1	2.008	11591/34307	96.56	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401577_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_030378205.1.fna	29.7556	25.3511	96.38	0.406	96.15-96.56	0.406	0.38-0.43	1	1.667	3647/33055	93.14	841	CP127385.1 Bradyrhizobium sp. NP1 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401577_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_900129675.1.fna	29.5235	38.2817	96.22	0.403	96.06-96.42	0.403	0.38-0.43	1	1.590	4695/45545	92.93	1170	FSRD01000004.1 Bradyrhizobium erythrophlei strain GAS478 genome assembly, contig: Ga0132009_14, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401579_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/Brady_401579.fna	64.0827	62.7936	97.89	0.646	97.76-98.01	0.646	0.62-0.68	1	2.291	8855/34529	95.71	0	CP067102.1
/scratch/alpine/clbd1748/Australia/QC_reads/401579_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/BradyStrainsGTDB/GCA_018130215.1.fna	35.9173	37.2064	95.97	0.362	95.71-96.18	0.362	0.33-0.39	1	1.684	3241/36867	92.46	581	JAFCKQ010000001.1 Bradyrhizobium jicamae strain SZCCT0215 NODE_1, whole genome shotgun sequence
