Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401548_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130785.1.fna.gz	26.1226	25.8208	97.81	0.460	97.65-97.99	0.460	0.43-0.48	1	1.484	6808/35882	94.78	2315	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401548_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_900011265.1.fna.gz	25.5622	27.6696	95.46	0.450	95.26-95.67	0.450	0.41-0.48	1	1.502	3321/37854	92.45	4278	LN907826.1 Bradyrhizobium sp. G22 genome assembly, chromosome: I
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401548_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401548_Strain_4.fna.gz	9.9505	9.5786	96.46	0.175	95.98-96.90	0.175	0.15-0.20	1	1.153	1850/34470	91.00	3143	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401550_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401550_Strain_1.fna.gz	22.6702	23.6030	98.98	0.693	98.87-99.09	0.693	0.66-0.72	1	2.006	12935/34468	96.89	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401550_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130785.1.fna.gz	19.5066	20.8539	98.44	0.597	98.33-98.54	0.597	0.57-0.62	1	1.503	10117/35882	96.00	2356	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401550_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_029714305.1.fna.gz	15.7229	16.2697	95.21	0.481	94.96-95.44	0.481	0.44-0.52	1	1.665	2910/34071	92.37	1745	CP121647.1 Bradyrhizobium sp. CB3481 chromosome, complete genome
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401550_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_Reference.fna.gz	13.9724	14.5474	95.28	0.427	95.06-95.48	0.427	0.39-0.47	1	1.406	2734/34463	92.15	4012	CP067102.1 Bradyrhizobium diazoefficiens strain 36_1 chromosome, complete genome
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401550_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401550_Strain_2.fna.gz	13.4905	14.0456	96.28	0.413	96.10-96.50	0.413	0.38-0.44	1	1.661	3740/34594	93.08	3465	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401550_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130565.1.fna.gz	7.3348	7.4902	95.11	0.224	94.76-95.48	0.224	0.19-0.25	1	1.289	1491/34215	90.39	3630	JAFCKG010000001.1 Bradyrhizobium liaoningense strain SZCCT0337 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401550_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_025960445.1.fna.gz	7.3027	3.1901	97.59	0.223	97.16-98.05	0.223	0.19-0.26	1	1.305	1373/14250	92.73	78	JAICIT010000001.1 MAG: Bradyrhizobium sp. isolate GZL_FP_2_bin.119 k141_160700_length_24245_cov_49.1735, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401561_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401561_Strain_1.fna.gz	82.8623	82.8623	96.87	0.845	96.73-96.96	0.845	0.81-0.90	2	2.725	7535/34235	95.23	3066	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401561_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401561_Strain_4.fna.gz	17.1377	17.1377	99.21	0.175	98.91-99.45	0.175	0.16-0.19	1	1.157	4399/34293	93.59	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401554_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401554_Strain_1.fna.gz	82.1517	82.1517	97.02	0.828	96.89-97.11	0.828	0.80-0.87	2	2.741	7796/34224	95.34	2791	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401554_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401554_Strain_4.fna.gz	17.8483	17.8483	98.92	0.180	98.62-99.16	0.180	0.16-0.20	1	1.193	4131/34337	93.40	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401556_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401556_Strain_1.fna.gz	34.5927	33.6185	98.86	0.635	98.75-98.96	0.635	0.61-0.66	1	1.966	11713/34319	96.59	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401556_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401556_Strain_2.fna.gz	25.5119	24.7935	95.79	0.468	95.57-95.99	0.468	0.43-0.51	1	1.716	3520/34369	92.91	3268	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401556_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130785.1.fna.gz	20.2215	20.1790	96.71	0.371	96.51-96.95	0.371	0.34-0.40	1	1.530	4057/35882	93.21	1707	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401556_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_004634465.1.fna.gz	19.6739	21.4090	95.14	0.361	94.88-95.40	0.361	0.33-0.39	1	1.489	2591/38931	91.63	3134	SPVJ01000001.1 Bradyrhizobium sp. MOS001 mos001v2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401557_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130385.1.fna.gz	27.8662	31.2571	95.22	0.907	95.11-95.34	0.907	0.85-0.96	1	2.063	4637/34779	93.71	1819	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401557_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_005884465.1.fna.gz	23.8966	12.7235	95.03	0.778	94.80-95.30	0.778	0.70-0.84	1	1.799	1863/16321	93.24	687	VAZH01000424.1 MAG: Alphaproteobacteria bacterium isolate AP_3 14_1009_16_30cm_scaffold_100117, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401557_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401557_Strain_1.fna.gz	19.2177	21.6005	98.82	0.625	98.70-98.92	0.625	0.60-0.65	1	2.064	11538/34405	96.54	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401557_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130785.1.fna.gz	12.4225	14.3372	97.89	0.404	97.71-98.05	0.404	0.38-0.43	1	1.461	6322/35882	94.55	2089	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401557_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_004634465.1.fna.gz	10.6030	13.3446	96.51	0.345	96.25-96.70	0.345	0.32-0.37	1	1.426	3878/38931	92.83	4087	SPVJ01000001.1 Bradyrhizobium sp. MOS001 mos001v2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401557_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401557_Strain_4.fna.gz	5.9939	6.7371	95.80	0.195	95.32-96.29	0.195	0.17-0.22	1	1.151	1658/34585	90.67	2999	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401558_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130385.1.fna.gz	34.2071	33.4079	95.01	0.816	94.87-95.17	0.816	0.75-0.86	1	1.881	4042/34779	93.29	1938	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401558_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401558_Strain_1.fna.gz	25.6322	25.0847	98.90	0.612	98.79-99.02	0.612	0.58-0.64	1	2.037	11673/34519	96.56	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401558_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130785.1.fna.gz	17.7933	17.8802	96.88	0.425	96.68-97.06	0.425	0.39-0.45	1	1.528	4757/35882	93.69	1807	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401558_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_004634465.1.fna.gz	14.8283	16.2490	95.66	0.354	95.38-95.91	0.354	0.32-0.38	1	1.487	3004/38931	92.07	3416	SPVJ01000001.1 Bradyrhizobium sp. MOS001 mos001v2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401558_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401558_Strain_4.fna.gz	7.5392	7.3781	95.75	0.180	95.24-96.23	0.180	0.15-0.21	1	1.148	1511/34462	90.40	2919	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401560_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_005884465.1.fna.gz	32.1681	18.2662	95.32	1.040	95.14-95.49	1.040	0.96-1.12	2	2.128	2437/16321	94.05	749	VAZH01000424.1 MAG: Alphaproteobacteria bacterium isolate AP_3 14_1009_16_30cm_scaffold_100117, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401560_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401560_Strain_1.fna.gz	23.1020	27.6927	98.92	0.747	98.82-99.01	0.747	0.72-0.77	1	2.107	13496/34526	97.02	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401560_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401560_Strain_2.fna.gz	16.5860	19.8818	96.00	0.536	95.80-96.23	0.536	0.49-0.58	1	1.871	4225/34628	93.44	3226	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401560_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_Reference.fna.gz	14.9873	17.9654	95.31	0.485	95.11-95.51	0.485	0.45-0.53	1	1.484	3054/34463	92.48	4150	CP067102.1 Bradyrhizobium diazoefficiens strain 36_1 chromosome, complete genome
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401560_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130785.1.fna.gz	13.1566	16.1940	97.63	0.425	97.46-97.83	0.425	0.39-0.45	1	1.540	6071/35882	94.43	1871	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401569_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401569_Strain_1.fna.gz	82.5200	82.5200	96.76	0.885	96.63-96.87	0.885	0.84-0.93	2	3.171	7590/34387	95.24	2840	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401569_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401569_Strain_4.fna.gz	17.4800	17.4800	98.77	0.188	98.48-99.03	0.188	0.17-0.21	1	1.264	4142/34725	93.37	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401568_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401568_Strain_1.fna.gz	82.5340	82.5340	96.55	0.897	96.43-96.66	0.897	0.85-0.94	2	2.616	7052/34328	95.02	2931	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401568_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401568_Strain_4.fna.gz	17.4660	17.4660	98.76	0.190	98.51-99.01	0.190	0.17-0.21	1	1.191	4158/34577	93.40	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401566_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401566_Strain_1.fna.gz	82.8151	82.8151	96.28	0.903	96.15-96.38	0.903	0.86-0.96	2	2.669	6499/34337	94.77	4005	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401566_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401566_Strain_4.fna.gz	17.1849	17.1849	99.06	0.187	98.77-99.30	0.187	0.17-0.20	1	1.179	4472/34308	93.64	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401563_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401563_Strain_1.fna.gz	85.0973	85.0973	96.26	0.966	96.13-96.35	0.966	0.91-1.03	2	2.839	6793/34517	94.89	3988	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401563_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401563_Strain_4.fna.gz	14.9027	14.9027	99.35	0.169	99.10-99.61	0.169	0.15-0.18	1	1.176	4482/34484	93.63	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401564_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401564_Strain_1.fna.gz	82.2617	82.2617	96.98	0.911	96.84-97.06	0.911	0.86-0.97	2	2.785	8226/34255	95.50	3109	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401564_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401564_Strain_4.fna.gz	17.7383	17.7383	98.96	0.196	98.65-99.24	0.196	0.18-0.21	1	1.220	4505/34194	93.67	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401567_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401567_Strain_1.fna.gz	42.4533	40.6378	99.08	0.769	99.01-99.17	0.769	0.74-0.80	1	2.166	14519/34446	97.25	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401567_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_900129505.1.fna.gz	32.8463	35.7180	96.50	0.595	96.37-96.67	0.595	0.55-0.63	1	1.753	5997/39036	94.14	1179	LT670818.1 Bradyrhizobium erythrophlei strain GAS242 genome assembly, chromosome: I
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401567_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401567_Strain_2.fna.gz	24.7004	23.6442	96.70	0.447	96.50-96.91	0.447	0.41-0.48	1	1.864	4577/34322	93.71	3432	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401573_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401573_Strain_1.fna.gz	100.0000	100.0000	97.80	0.639	97.68-97.91	0.639	0.61-0.67	1	2.165	8604/34375	95.63	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401570_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401570_Strain_1.fna.gz	100.0000	100.0000	97.92	0.644	97.81-98.02	0.644	0.62-0.68	1	2.251	9016/34413	95.77	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401571_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401571_Strain_1.fna.gz	56.9701	55.7501	97.97	0.643	97.84-98.07	0.643	0.61-0.67	2	2.590	8983/34400	95.76	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401571_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_000472425.1.fna.gz	43.0299	44.2499	95.50	0.485	95.29-95.70	0.485	0.45-0.52	1	1.716	3501/36618	92.71	476	AXAI01000001.1 Bradyrhizobium sp. Tv2a-2 A3AIDRAFT_scaffold_0.1_C, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401579_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401579_Strain_1.fna.gz	64.3285	63.0431	97.89	0.646	97.76-98.01	0.646	0.62-0.68	1	2.291	8855/34529	95.71	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401579_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_018130215.1.fna.gz	35.6715	36.9569	95.90	0.358	95.69-96.09	0.358	0.33-0.39	1	1.648	3130/36867	92.35	692	JAFCKQ010000001.1 Bradyrhizobium jicamae strain SZCCT0215 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401576_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401576_Strain_1.fna.gz	83.7031	83.7031	96.23	0.938	96.10-96.34	0.938	0.89-0.99	2	2.816	6526/34199	94.80	3683	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401576_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401576_Strain_4.fna.gz	16.2969	16.2969	99.11	0.183	98.81-99.34	0.183	0.17-0.20	1	1.181	4436/34319	93.61	0	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401577_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/Brady_401577_Strain_1.fna.gz	44.6166	40.8527	97.46	0.785	97.35-97.56	0.785	0.75-0.83	2	2.504	8703/34307	95.67	2888	CP067102.1
/scratch/alpine/clbd1748/POGENOM/Input_POGENOM/RAW_DATA/Reads/Aus/401577_R1.fastq.gz	/scratch/alpine/clbd1748/Australia/Brady1081/GCA_030378205.1.fna.gz	22.8082	19.9227	96.34	0.401	96.15-96.51	0.401	0.37-0.43	1	1.624	3551/33055	93.06	937	CP127385.1 Bradyrhizobium sp. NP1 chromosome, complete genome
