Sample	Genome	Coverage	Bases
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	21	540
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	22	484
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	23	421
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	24	431
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	25	345
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	26	434
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	27	296
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	28	392
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	29	349
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	30	247
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	31	190
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	32	236
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	33	233
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	34	194
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	35	192
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	36	203
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	37	106
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	38	159
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	39	114
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	40	100
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	41	94
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	42	123
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	43	126
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	44	114
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	45	91
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	46	65
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	47	107
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	48	86
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	49	85
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	50	74
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	51	64
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	52	127
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	53	121
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	54	111
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	55	82
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	56	79
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	57	81
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	58	38
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	59	48
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	60	46
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	61	36
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	62	22
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	63	25
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	64	33
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	65	37
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	66	49
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	67	22
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	68	26
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	69	15
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	70	23
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	71	28
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	72	26
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	73	23
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	74	22
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	75	27
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	76	23
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	77	25
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	78	12
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	79	27
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	80	14
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	81	11
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	82	28
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	83	26
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	84	27
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	85	12
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	86	13
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	87	8
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	88	14
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	89	13
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	90	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	91	6
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	92	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	93	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	94	8
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	95	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	96	7
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	97	9
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	98	7
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	99	11
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	100	11
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	101	22
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	102	13
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	103	8
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	104	11
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	105	13
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	106	22
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	107	30
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	108	20
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	109	20
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	110	16
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	111	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	112	10
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	113	16
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	114	9
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	115	9
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	116	18
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	117	12
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	118	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	119	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	120	6
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	121	11
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	122	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	123	8
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	124	8
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	125	7
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	126	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	127	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	128	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	129	7
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	130	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	131	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	132	13
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	133	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	134	15
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	135	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	136	9
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	137	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	138	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	139	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	140	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	141	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	142	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	143	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	144	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	145	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	146	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	147	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	148	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	149	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	150	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	151	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	152	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	153	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	154	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	155	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	156	7
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	157	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	158	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	159	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	160	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	161	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	162	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	163	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	164	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	165	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	166	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	167	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	168	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	169	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	170	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	171	6
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	172	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	173	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	174	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	175	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	176	7
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	177	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	178	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	179	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	180	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	181	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	182	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	183	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	184	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	185	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	186	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	187	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	188	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	189	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	190	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	191	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	192	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	193	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	194	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	195	7
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	196	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	197	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	198	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	199	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	200	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	201	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	202	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	203	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	204	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	205	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	206	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	207	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	208	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	209	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	210	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	211	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	212	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	213	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	214	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	215	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	216	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	217	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	218	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	219	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	220	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	221	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	222	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	223	14
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	224	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	225	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	226	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	227	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	228	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	229	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	230	8
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	231	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	232	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	233	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	234	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	235	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	236	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	237	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	238	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	239	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	240	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	241	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	242	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	243	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	244	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	245	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	246	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	247	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	248	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	249	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	250	3
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	251	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	252	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	253	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	254	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	255	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	256	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	257	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	258	4
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	259	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	260	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	261	5
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	262	2
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	263	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	264	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	265	0
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	266	1
14185_HCN77BCXX-2_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	267	1
