Sample	Genome	Coverage	Bases
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	22	4234
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	23	3604
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	24	3137
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	25	3142
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	26	3155
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	27	2786
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	28	2586
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	29	2074
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	30	2003
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	31	1884
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	32	1953
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	33	1832
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	34	1830
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	35	1730
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	36	1497
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	37	1653
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	38	1656
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	39	1358
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	40	1377
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	41	1498
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	42	1326
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	43	1272
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	44	1085
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	45	1131
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	46	974
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	47	963
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	48	1094
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	49	961
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	50	808
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	51	728
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	52	704
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	53	720
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	54	699
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	55	639
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	56	660
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	57	587
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	58	669
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	59	598
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	60	574
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	61	626
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	62	540
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	63	540
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	64	480
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	65	477
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	66	519
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	67	470
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	68	440
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	69	408
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	70	442
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	71	443
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	72	391
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	73	407
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	74	396
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	75	350
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	76	329
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	77	358
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	78	340
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	79	407
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	80	331
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	81	305
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	82	312
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	83	226
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	84	227
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	85	239
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	86	245
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	87	267
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	88	199
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	89	216
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	90	189
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	91	263
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	92	270
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	93	305
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	94	195
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	95	217
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	96	194
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	97	195
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	98	186
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	99	223
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	100	220
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	101	153
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	102	171
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	103	123
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	104	97
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	105	126
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	106	124
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	107	146
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	108	151
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	109	140
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	110	148
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	111	118
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	112	126
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	113	111
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	114	101
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	115	123
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	116	114
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	117	110
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	118	117
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	119	113
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	120	145
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	121	121
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	122	97
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	123	97
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	124	123
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	125	122
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	126	83
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	127	91
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	128	107
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	129	104
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	130	112
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	131	108
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	132	103
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	133	105
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	134	90
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	135	82
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	136	99
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	137	81
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	138	106
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	139	91
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	140	83
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	141	77
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	142	85
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	143	53
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	144	56
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	145	54
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	146	58
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	147	61
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	148	79
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	149	81
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	150	84
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	151	112
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	152	86
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	153	69
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	154	71
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	155	82
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	156	92
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	157	91
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	158	60
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	159	101
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	160	78
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	161	62
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	162	70
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	163	79
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	164	57
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	165	57
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	166	56
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	167	58
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	168	45
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	169	41
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	170	34
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	171	35
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	172	52
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	173	51
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	174	38
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	175	45
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	176	55
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	177	53
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	178	39
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	179	35
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	180	30
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	181	31
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	182	42
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	183	39
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	184	30
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	185	35
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	186	26
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	187	39
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	188	48
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	189	35
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	190	37
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	191	43
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	192	31
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	193	31
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	194	32
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	195	23
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	196	30
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	197	27
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	198	45
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	199	40
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	200	28
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	201	29
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	202	32
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	203	32
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	204	33
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	205	29
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	206	45
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	207	37
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	208	41
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	209	38
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	210	39
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	211	31
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	212	41
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	213	26
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	214	43
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	215	39
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	216	34
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	217	46
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	218	51
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	219	43
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	220	58
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	221	42
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	222	43
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	223	44
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	224	40
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	225	32
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	226	28
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	227	34
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	228	28
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	229	26
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	230	28
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	231	31
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	232	35
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	233	25
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	234	41
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	235	44
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	236	27
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	237	43
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	238	26
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	239	42
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	240	23
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	241	22
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	242	11
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	243	12
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	244	11
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	245	11
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	246	13
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	247	10
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	248	11
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	249	11
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	250	18
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	251	13
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	252	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	253	18
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	254	23
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	255	13
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	256	13
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	257	16
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	258	16
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	259	14
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	260	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	261	7
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	262	10
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	263	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	264	12
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	265	8
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	266	13
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	267	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	268	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	269	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	270	8
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	271	7
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	272	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	273	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	274	6
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	275	13
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	276	6
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	277	13
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	278	23
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	279	12
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	280	19
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	281	18
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	282	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	283	18
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	284	15
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	285	10
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	286	11
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	287	13
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	288	12
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	289	7
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	290	8
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	291	12
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	292	21
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	293	11
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	294	16
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	295	21
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	296	23
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	297	21
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	298	21
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	299	14
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	300	19
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	301	9
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	302	18
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	303	12
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	304	18
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	305	15
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	306	10
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	307	17
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	308	12
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	309	22
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	310	17
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	311	13
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	312	24
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	313	8
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	314	16
7077_combined_R1p.fastq.gz	GCA_019668465.1_ASM1966846v1_genomic	315	8
