Sample	Genome	Coverage	Bases
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	46	419
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	47	454
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	48	375
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	49	283
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	50	381
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	51	288
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	52	335
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	53	394
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	54	326
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	55	257
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	56	280
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	57	233
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	58	286
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	59	287
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	60	281
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	61	242
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	62	200
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	63	259
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	64	180
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	65	228
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	66	166
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	67	144
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	68	160
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	69	231
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	70	223
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	71	168
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	72	173
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	73	163
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	74	182
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	75	93
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	76	169
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	77	154
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	78	111
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	79	105
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	80	131
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	81	126
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	82	114
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	83	186
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	84	120
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	85	124
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	86	139
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	87	108
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	88	109
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	89	101
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	90	68
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	91	132
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	92	98
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	93	132
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	94	86
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	95	61
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	96	102
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	97	106
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	98	62
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	99	94
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	100	56
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	101	71
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	102	101
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	103	48
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	104	50
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	105	62
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	106	59
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	107	49
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	108	77
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	109	62
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	110	91
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	111	45
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	112	70
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	113	48
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	114	66
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	115	67
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	116	86
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	117	65
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	118	108
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	119	80
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	120	52
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	121	79
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	122	68
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	123	73
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	124	81
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	125	96
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	126	61
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	127	58
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	128	67
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	129	98
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	130	68
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	131	55
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	132	76
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	133	83
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	134	47
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	135	47
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	136	86
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	137	65
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	138	44
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	139	63
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	140	63
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	141	51
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	142	61
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	143	74
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	144	48
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	145	49
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	146	77
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	147	46
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	148	62
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	149	37
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	150	60
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	151	47
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	152	49
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	153	37
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	154	35
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	155	46
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	156	34
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	157	40
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	158	31
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	159	37
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	160	27
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	161	35
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	162	31
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	163	33
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	164	39
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	165	49
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	166	70
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	167	43
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	168	41
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	169	67
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	170	58
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	171	52
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	172	48
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	173	40
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	174	46
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	175	52
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	176	52
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	177	24
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	178	45
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	179	38
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	180	43
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	181	50
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	182	38
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	183	28
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	184	35
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	185	37
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	186	30
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	187	44
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	188	44
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	189	24
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	190	29
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	191	20
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	192	27
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	193	16
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	194	19
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	195	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	196	24
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	197	16
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	198	16
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	199	15
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	200	27
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	201	10
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	202	20
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	203	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	204	11
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	205	10
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	206	23
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	207	20
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	208	10
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	209	16
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	210	19
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	211	16
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	212	28
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	213	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	214	10
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	215	21
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	216	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	217	12
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	218	10
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	219	15
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	220	14
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	221	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	222	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	223	17
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	224	11
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	225	22
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	226	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	227	30
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	228	15
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	229	11
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	230	8
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	231	5
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	232	12
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	233	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	234	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	235	12
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	236	14
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	237	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	238	17
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	239	14
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	240	26
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	241	19
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	242	25
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	243	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	244	21
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	245	24
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	246	21
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	247	18
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	248	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	249	12
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	250	8
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	251	18
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	252	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	253	15
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	254	17
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	255	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	256	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	257	11
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	258	8
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	259	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	260	13
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	261	12
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	262	10
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	263	7
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	264	10
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	265	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	266	4
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	267	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	268	5
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	269	1
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	270	1
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	271	3
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	272	8
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	273	3
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	274	7
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	275	2
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	276	1
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	277	8
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	278	3
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	279	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	280	3
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	281	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	282	7
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	283	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	284	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	285	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	286	3
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	287	16
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	288	5
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	289	7
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	290	12
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	291	12
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	292	4
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	293	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	294	4
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	295	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	296	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	297	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	298	4
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	299	5
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	300	3
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	301	3
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	302	4
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	303	4
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	304	6
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	305	7
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	306	7
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	307	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	308	7
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	309	7
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	310	17
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	311	9
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	312	7
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	313	5
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	314	5
8164_combined_R1p.fastq.gz	GCA_016616885.1_ASM1661688v1_genomic	315	6
